split,id,question_tokens,context_tokens
test,8071,14,125901
test,8072,18,125901
test,8073,7,125901
test,8074,11,125901
test,8075,8,48463
test,8076,6,48463
test,8077,15,48463
test,8078,10,48463
test,8079,9,48463
test,8080,13,48463
test,8081,16,48463
test,8082,18,48463
test,8083,14,48463
test,8084,18,48463
test,8085,9,48463
test,8086,9,48463
test,8087,7,48463
test,8088,9,48463
test,8089,9,48463
test,8090,13,48463
test,8091,10,48463
test,8092,12,48463
test,8093,11,48463
test,8094,8,48463
test,8095,7,48463
test,8096,11,48463
test,8097,8,48463
test,8098,8,48463
test,8099,11,48463
test,8100,10,48463
test,8101,12,48463
test,8102,8,48463
test,8103,8,48463
test,8104,17,156494
test,8105,8,156494
test,8106,11,156494
test,8107,7,156494
test,8108,9,156494
test,8109,12,156494
test,8110,10,156494
test,8111,7,156494
test,8112,8,156494
test,8113,8,156494
test,8114,9,156494
test,8115,10,156494
test,8116,9,156494
test,8117,7,156494
test,8118,10,156494
test,8119,6,156494
test,8120,10,156494
test,8121,9,156494
test,8122,11,156494
test,8123,8,156494
test,8124,9,156494
test,8125,9,156494
test,8126,10,156494
test,8127,19,156494
test,8128,13,156494
test,8129,8,156494
test,8130,8,156494
test,8131,10,156494
test,8132,12,156494
test,8133,25,156494
test,8134,11,102478
test,8135,12,102478
test,8136,15,102478
test,8137,11,102478
test,8138,8,102478
test,8139,16,102478
test,8140,9,102478
test,8141,9,102478
test,8142,9,102478
test,8143,15,102478
test,8144,12,102478
test,8145,15,102478
test,8146,20,102478
test,8147,23,102478
test,8148,19,102478
test,8149,21,102478
test,8150,15,102478
test,8151,12,102478
test,8152,19,102478
test,8153,15,102478
test,8154,10,102478
test,8155,10,102478
test,8156,9,102478
test,8157,8,102478
test,8158,15,102478
test,8159,9,102478
test,8160,10,102478
test,8161,8,102478
test,8162,12,102478
test,8163,12,118134
test,8164,7,118134
test,8165,10,118134
test,8166,8,118134
test,8167,6,118134
test,8168,12,118134
test,8169,9,118134
test,8170,6,118134
test,8171,8,118134
test,8172,11,118134
test,8173,9,118134
test,8174,12,118134
test,8175,13,118134
test,8176,17,118134
test,8177,15,118134
test,8178,16,118134
test,8179,10,118134
test,8180,12,118134
test,8181,16,118134
test,8182,10,118134
test,8183,9,118134
test,8184,11,118134
test,8185,12,118134
test,8186,10,118134
test,8187,11,118134
test,8188,8,118134
test,8189,5,118134
test,8190,11,118134
test,8191,12,118134
test,8192,10,118134
test,8193,17,115662
test,8194,11,115662
test,8195,19,115662
test,8196,15,115662
test,8197,9,115662
test,8198,13,115662
test,8199,15,115662
test,8200,10,115662
test,8201,12,115662
test,8202,15,115662
test,8203,12,115662
test,8204,15,115662
test,8205,12,115662
test,8206,11,115662
test,8207,12,115662
test,8208,11,115662
test,8209,10,115662
test,8210,14,115662
test,8211,8,115662
test,8212,11,115662
test,8213,9,115662
test,8214,12,115662
test,8215,11,115662
test,8216,11,115662
test,8217,9,115662
test,8218,9,115662
test,8219,14,115662
test,8220,16,115662
test,8221,15,115662
test,8222,8,39815
test,8223,11,39815
test,8224,12,39815
test,8225,13,39815
test,8226,6,39815
test,8227,11,39815
test,8228,13,39815
test,8229,7,39815
test,8230,6,39815
test,8231,9,39815
test,8232,15,39815
test,8233,16,39815
test,8234,9,39815
test,8235,10,39815
test,8236,14,39815
test,8237,6,39815
test,8238,8,39815
test,8239,10,39815
test,8240,13,39815
test,8241,9,39815
test,8242,19,39815
test,8243,12,39815
test,8244,20,39815
test,8245,19,39815
test,8246,13,39815
test,8247,6,39815
test,8248,12,39815
test,8249,12,39815
test,8250,10,39815
test,8251,8,47459
test,8252,13,47459
test,8253,7,47459
test,8254,13,47459
test,8255,13,47459
test,8256,7,47459
test,8257,13,47459
test,8258,10,47459
test,8259,8,47459
test,8260,12,47459
test,8261,19,47459
test,8262,23,47459
test,8263,14,47459
test,8264,23,47459
test,8265,14,47459
test,8266,17,47459
test,8267,18,47459
test,8268,22,47459
test,8269,13,47459
test,8270,10,47459
test,8271,14,47459
test,8272,8,47459
test,8273,11,47459
test,8274,8,47459
test,8275,20,47459
test,8276,15,47459
test,8277,13,47459
test,8278,12,47459
test,8279,11,47459
test,8280,9,47459
test,8281,8,47459
test,8282,13,47459
test,8283,9,47459
test,8284,11,47459
test,8285,13,47459
test,8286,11,47459
test,8287,12,47459
test,8288,13,47459
test,8289,14,47459
test,8290,10,47459
test,8291,10,47459
test,8292,12,47459
test,8293,11,47459
test,8294,10,47459
test,8295,10,47459
test,8296,7,47459
test,8297,8,47459
test,8298,9,47459
test,8299,12,47459
test,8300,6,47132
test,8301,10,47132
test,8302,18,47132
test,8303,8,47132
test,8304,12,47132
test,8305,10,47132
test,8306,8,47132
test,8307,14,47132
test,8308,12,47132
test,8309,13,47132
test,8310,9,47132
test,8311,16,47132
test,8312,15,47132
test,8313,7,47132
test,8314,8,47132
test,8315,9,47132
test,8316,10,47132
test,8317,13,47132
test,8318,15,47132
test,8319,11,47132
test,8320,8,47132
test,8321,9,47132
test,8322,11,47132
test,8323,9,47132
test,8324,7,47132
test,8325,13,47132
test,8326,16,47132
test,8327,9,47132
test,8328,9,47132
test,8329,11,47132
test,8330,18,249134
test,8331,10,249134
test,8332,10,249134
test,8333,6,249134
test,8334,10,249134
test,8335,11,249134
test,8336,14,249134
test,8337,9,249134
test,8338,14,249134
test,8339,10,249134
test,8340,11,249134
test,8341,13,249134
test,8342,12,249134
test,8343,9,249134
test,8344,13,249134
test,8345,17,249134
test,8346,12,249134
test,8347,11,249134
test,8348,14,249134
test,8349,15,249134
test,8350,11,249134
test,8351,12,249134
test,8352,21,249134
test,8353,16,249134
test,8354,10,249134
test,8355,11,249134
test,8356,12,249134
test,8357,16,249134
test,8358,7,249134
test,8359,11,20074
test,8360,21,20074
test,8361,10,20074
test,8362,8,20074
test,8363,9,20074
test,8364,11,20074
test,8365,7,20074
test,8366,12,20074
test,8367,10,20074
test,8368,12,20074
test,8369,9,20074
test,8370,8,20074
test,8371,10,20074
test,8372,14,20074
test,8373,16,20074
test,8374,12,20074
test,8375,12,20074
test,8376,8,20074
test,8377,12,20074
test,8378,13,20074
test,8379,10,20074
test,8380,12,20074
test,8381,14,20074
test,8382,20,20074
test,8383,8,20074
test,8384,8,20074
test,8385,10,20074
test,8386,15,20074
test,8387,10,49335
test,8388,13,49335
test,8389,12,49335
test,8390,6,49335
test,8391,6,49335
test,8392,12,49335
test,8393,18,49335
test,8394,11,49335
test,8395,12,49335
test,8396,18,49335
test,8397,12,49335
test,8398,12,49335
test,8399,11,49335
test,8400,18,49335
test,8401,18,49335
test,8402,17,49335
test,8403,14,49335
test,8404,20,49335
test,8405,17,49335
test,8406,20,49335
test,8407,8,49335
test,8408,8,49335
test,8409,13,49335
test,8410,13,49335
test,8411,8,49335
test,8412,9,49335
test,8413,10,49335
test,8414,7,49335
test,8415,7,48544
test,8416,10,48544
test,8417,14,48544
test,8418,8,48544
test,8419,17,48544
test,8420,7,48544
test,8421,16,48544
test,8422,14,48544
test,8423,12,48544
test,8424,8,48544
test,8425,5,48544
test,8426,17,48544
test,8427,8,48544
test,8428,11,48544
test,8429,11,48544
test,8430,12,48544
test,8431,9,48544
test,8432,21,48544
test,8433,6,48544
test,8434,7,48544
test,8435,9,48544
test,8436,14,48544
test,8437,6,48544
test,8438,6,48544
test,8439,6,48544
test,8440,7,48544
test,8441,10,48544
test,8442,12,48544
test,8443,12,48544
test,8444,9,43172
test,8445,7,43172
test,8446,8,43172
test,8447,9,43172
test,8448,13,43172
test,8449,14,43172
test,8450,13,43172
test,8451,19,43172
test,8452,16,43172
test,8453,20,43172
test,8454,15,43172
test,8455,21,43172
test,8456,13,43172
test,8457,21,43172
test,8458,12,43172
test,8459,14,43172
test,8460,12,43172
test,8461,15,43172
test,8462,15,43172
test,8463,9,43172
test,8464,7,43172
test,8465,11,43172
test,8466,10,43172
test,8467,7,43172
test,8468,14,43172
test,8469,10,43172
test,8470,9,43172
test,8471,9,43172
test,8472,7,43172
test,8473,8,54868
test,8474,9,54868
test,8475,10,54868
test,8476,8,54868
test,8477,14,54868
test,8478,14,54868
test,8479,10,54868
test,8480,11,54868
test,8481,8,54868
test,8482,9,54868
test,8483,10,54868
test,8484,7,54868
test,8485,9,54868
test,8486,9,54868
test,8487,7,54868
test,8488,12,54868
test,8489,9,54868
test,8490,9,54868
test,8491,11,54868
test,8492,14,54868
test,8493,13,54868
test,8494,14,54868
test,8495,8,54868
test,8496,18,54868
test,8497,15,54868
test,8498,11,54868
test,8499,16,54868
test,8500,15,54868
test,8501,12,54868
test,8502,16,54868
test,8503,11,107688
test,8504,14,107688
test,8505,14,107688
test,8506,10,107688
test,8507,10,107688
test,8508,13,107688
test,8509,11,107688
test,8510,9,107688
test,8511,14,107688
test,8512,8,107688
test,8513,14,107688
test,8514,10,107688
test,8515,13,107688
test,8516,11,107688
test,8517,9,107688
test,8518,16,107688
test,8519,12,107688
test,8520,20,107688
test,8521,23,107688
test,8522,14,107688
test,8523,10,107688
test,8524,15,107688
test,8525,9,107688
test,8526,8,107688
test,8527,19,107688
test,8528,13,107688
test,8529,22,107688
test,8530,15,107688
test,8531,21,107688
test,8532,20,107688
test,8533,12,53215
test,8534,8,53215
test,8535,7,53215
test,8536,8,53215
test,8537,12,53215
test,8538,15,53215
test,8539,9,53215
test,8540,8,53215
test,8541,11,53215
test,8542,10,53215
test,8543,10,53215
test,8544,11,53215
test,8545,12,53215
test,8546,17,53215
test,8547,11,53215
test,8548,12,53215
test,8549,9,53215
test,8550,8,53215
test,8551,14,53215
test,8552,8,53215
test,8553,12,53215
test,8554,9,53215
test,8555,5,53215
test,8556,10,53215
test,8557,8,53215
test,8558,11,53215
test,8559,13,53215
test,8560,10,53215
test,8561,11,53215
test,8562,6,165823
test,8563,16,165823
test,8564,9,165823
test,8565,10,165823
test,8566,16,165823
test,8567,11,165823
test,8568,16,165823
test,8569,11,165823
test,8570,13,165823
test,8571,15,165823
test,8572,8,165823
test,8573,13,165823
test,8574,9,165823
test,8575,9,165823
test,8576,10,165823
test,8577,9,165823
test,8578,13,165823
test,8579,10,165823
test,8580,12,165823
test,8581,7,165823
test,8582,19,165823
test,8583,17,165823
test,8584,22,165823
test,8585,20,165823
test,8586,13,165823
test,8587,20,165823
test,8588,14,165823
test,8589,16,165823
test,8590,13,165823
test,8591,9,165823
test,8592,14,86036
test,8593,13,86036
test,8594,12,86036
test,8595,17,86036
test,8596,16,86036
test,8597,16,86036
test,8598,19,86036
test,8599,13,86036
test,8600,17,86036
test,8601,15,86036
test,8602,15,86036
test,8603,11,86036
test,8604,12,86036
test,8605,13,86036
test,8606,10,86036
test,8607,9,86036
test,8608,11,86036
test,8609,11,86036
test,8610,11,86036
test,8611,12,86036
test,8612,11,86036
test,8613,19,86036
test,8614,11,86036
test,8615,23,86036
test,8616,15,86036
test,8617,14,86036
test,8618,20,86036
test,8619,11,86036
test,8620,14,86036
test,8621,12,36708
test,8622,9,36708
test,8623,8,36708
test,8624,13,36708
test,8625,10,36708
test,8626,18,36708
test,8627,10,36708
test,8628,15,36708
test,8629,12,36708
test,8630,6,36708
test,8631,14,36708
test,8632,17,36708
test,8633,7,36708
test,8634,11,36708
test,8635,12,36708
test,8636,10,36708
test,8637,10,36708
test,8638,11,36708
test,8639,17,36708
test,8640,12,36708
test,8641,20,36708
test,8642,7,36708
test,8643,9,36708
test,8644,18,36708
test,8645,16,36708
test,8646,7,36708
test,8647,14,36708
test,8648,14,36708
test,8649,8,36708
test,8650,14,36708
test,8651,13,120400
test,8652,11,120400
test,8653,10,120400
test,8654,11,120400
test,8655,10,120400
test,8656,9,120400
test,8657,15,120400
test,8658,12,120400
test,8659,8,120400
test,8660,9,120400
test,8661,10,120400
test,8662,12,120400
test,8663,7,120400
test,8664,12,120400
test,8665,10,120400
test,8666,15,120400
test,8667,9,120400
test,8668,11,120400
test,8669,15,120400
test,8670,14,120400
test,8671,8,120400
test,8672,11,120400
test,8673,14,120400
test,8674,8,120400
test,8675,7,120400
test,8676,11,120400
test,8677,14,120400
test,8678,14,120400
test,8679,9,120400
test,8680,15,120400
test,8681,10,56901
test,8682,11,56901
test,8683,10,56901
test,8684,12,56901
test,8685,19,56901
test,8686,11,56901
test,8687,11,56901
test,8688,13,56901
test,8689,16,56901
test,8690,6,56901
test,8691,16,56901
test,8692,10,56901
test,8693,11,56901
test,8694,19,56901
test,8695,9,56901
test,8696,12,56901
test,8697,11,56901
test,8698,10,56901
test,8699,13,56901
test,8700,6,56901
test,8701,32,56901
test,8702,6,56901
test,8703,12,56901
test,8704,8,56901
test,8705,6,56901
test,8706,13,56901
test,8707,6,56901
test,8708,11,56901
test,8709,13,56901
test,8710,17,56901
test,8711,9,24744
test,8712,9,24744
test,8713,8,24744
test,8714,9,24744
test,8715,8,24744
test,8716,10,24744
test,8717,11,24744
test,8718,14,24744
test,8719,9,24744
test,8720,10,24744
test,8721,13,24744
test,8722,8,24744
test,8723,17,24744
test,8724,10,24744
test,8725,14,24744
test,8726,10,24744
test,8727,10,24744
test,8728,12,24744
test,8729,15,24744
test,8730,12,24744
test,8731,11,24744
test,8732,11,24744
test,8733,15,24744
test,8734,9,24744
test,8735,10,24744
test,8736,16,24744
test,8737,21,24744
test,8738,8,24744
test,8739,12,24744
test,8740,11,62522
test,8741,11,62522
test,8742,9,62522
test,8743,14,62522
test,8744,14,62522
test,8745,13,62522
test,8746,6,62522
test,8747,6,62522
test,8748,15,62522
test,8749,10,62522
test,8750,9,62522
test,8751,8,62522
test,8752,10,62522
test,8753,12,62522
test,8754,10,62522
test,8755,12,62522
test,8756,10,62522
test,8757,7,62522
test,8758,10,62522
test,8759,7,62522
test,8760,12,62522
test,8761,9,62522
test,8762,10,62522
test,8763,18,62522
test,8764,10,62522
test,8765,10,62522
test,8766,9,62522
test,8767,9,62522
test,8768,17,62522
test,8769,14,62522
test,8770,10,56281
test,8771,10,56281
test,8772,9,56281
test,8773,7,56281
test,8774,9,56281
test,8775,7,56281
test,8776,11,56281
test,8777,15,56281
test,8778,10,56281
test,8779,14,56281
test,8780,10,56281
test,8781,19,56281
test,8782,16,56281
test,8783,10,56281
test,8784,20,56281
test,8785,14,56281
test,8786,15,56281
test,8787,9,56281
test,8788,15,56281
test,8789,7,56281
test,8790,6,56281
test,8791,8,56281
test,8792,9,56281
test,8793,13,56281
test,8794,7,56281
test,8795,19,56281
test,8796,14,56281
test,8797,15,56281
test,8798,17,56281
test,8799,8,145972
test,8800,12,145972
test,8801,12,145972
test,8802,7,145972
test,8803,13,145972
test,8804,19,145972
test,8805,11,145972
test,8806,8,145972
test,8807,7,145972
test,8808,9,145972
test,8809,9,145972
test,8810,12,145972
test,8811,14,145972
test,8812,15,145972
test,8813,11,145972
test,8814,9,145972
test,8815,11,145972
test,8816,12,145972
test,8817,9,145972
test,8818,12,145972
test,8819,15,145972
test,8820,8,145972
test,8821,9,145972
test,8822,14,145972
test,8823,11,145972
test,8824,12,145972
test,8825,8,145972
test,8826,7,145972
test,8827,15,224513
test,8828,12,224513
test,8829,12,224513
test,8830,11,224513
test,8831,9,224513
test,8832,14,224513
test,8833,8,224513
test,8834,15,224513
test,8835,15,224513
test,8836,11,224513
test,8837,9,224513
test,8838,14,224513
test,8839,11,224513
test,8840,14,224513
test,8841,13,224513
test,8842,7,224513
test,8843,7,224513
test,8844,11,224513
test,8845,11,224513
test,8846,9,224513
test,8847,14,224513
test,8848,10,224513
test,8849,10,224513
test,8850,9,224513
test,8851,12,224513
test,8852,23,224513
test,8853,12,224513
test,8854,18,224513
test,8855,13,224513
test,8856,21,224513
test,8857,11,224513
test,8858,8,224513
test,8859,8,224513
test,8860,10,224513
test,8861,7,224513
test,8862,8,224513
test,8863,9,224513
test,8864,10,224513
test,8865,11,224513
test,8866,10,55531
test,8867,11,55531
test,8868,8,55531
test,8869,17,55531
test,8870,10,55531
test,8871,15,55531
test,8872,13,55531
test,8873,6,55531
test,8874,14,55531
test,8875,15,55531
test,8876,13,55531
test,8877,17,55531
test,8878,16,55531
test,8879,30,55531
test,8880,13,55531
test,8881,11,55531
test,8882,13,55531
test,8883,8,55531
test,8884,16,55531
test,8885,11,55531
test,8886,9,55531
test,8887,18,55531
test,8888,13,55531
test,8889,10,55531
test,8890,9,55531
test,8891,6,55531
test,8892,14,55531
test,8893,13,55531
test,8894,14,55531
test,8895,19,69622
test,8896,21,69622
test,8897,19,69622
test,8898,11,69622
test,8899,11,69622
test,8900,14,69622
test,8901,13,69622
test,8902,15,69622
test,8903,19,69622
test,8904,9,69622
test,8905,10,69622
test,8906,17,69622
test,8907,22,69622
test,8908,10,69622
test,8909,13,69622
test,8910,16,69622
test,8911,13,69622
test,8912,17,69622
test,8913,16,69622
test,8914,14,69622
test,8915,20,69622
test,8916,17,69622
test,8917,19,69622
test,8918,11,69622
test,8919,14,69622
test,8920,11,69622
test,8921,19,69622
test,8922,13,69622
test,8923,14,69622
test,8924,14,69622
test,8925,16,53256
test,8926,9,53256
test,8927,28,53256
test,8928,21,53256
test,8929,19,53256
test,8930,15,53256
test,8931,24,53256
test,8932,14,53256
test,8933,17,53256
test,8934,11,53256
test,8935,7,53256
test,8936,12,53256
test,8937,15,53256
test,8938,15,53256
test,8939,9,53256
test,8940,10,53256
test,8941,9,53256
test,8942,10,53256
test,8943,11,53256
test,8944,16,53256
test,8945,9,53256
test,8946,13,53256
test,8947,15,53256
test,8948,7,53256
test,8949,15,53256
test,8950,12,53256
test,8951,9,53256
test,8952,11,53256
test,8953,17,53256
test,8954,11,93737
test,8955,9,93737
test,8956,9,93737
test,8957,15,93737
test,8958,10,93737
test,8959,11,93737
test,8960,12,93737
test,8961,13,93737
test,8962,18,93737
test,8963,9,93737
test,8964,7,93737
test,8965,7,93737
test,8966,10,93737
test,8967,7,93737
test,8968,9,93737
test,8969,7,93737
test,8970,12,93737
test,8971,12,93737
test,8972,8,93737
test,8973,8,93737
test,8974,7,93737
test,8975,10,93737
test,8976,9,93737
test,8977,16,93737
test,8978,8,93737
test,8979,8,93737
test,8980,9,93737
test,8981,9,93737
test,8982,5,93737
test,8983,8,93737
test,8984,15,45186
test,8985,18,45186
test,8986,16,45186
test,8987,14,45186
test,8988,20,45186
test,8989,21,45186
test,8990,16,45186
test,8991,22,45186
test,8992,20,45186
test,8993,17,45186
test,8994,8,45186
test,8995,10,45186
test,8996,14,45186
test,8997,11,45186
test,8998,10,45186
test,8999,13,45186
test,9000,14,45186
test,9001,13,45186
test,9002,10,45186
test,9003,11,45186
test,9004,9,45186
test,9005,12,45186
test,9006,9,45186
test,9007,11,45186
test,9008,12,45186
test,9009,12,45186
test,9010,11,45186
test,9011,6,45186
test,9012,7,45186
test,9013,10,39771
test,9014,8,39771
test,9015,7,39771
test,9016,7,39771
test,9017,7,39771
test,9018,10,39771
test,9019,10,39771
test,9020,10,39771
test,9021,9,39771
test,9022,10,39771
test,9023,10,39771
test,9024,11,39771
test,9025,12,39771
test,9026,9,39771
test,9027,15,39771
test,9028,9,39771
test,9029,14,39771
test,9030,10,39771
test,9031,10,39771
test,9032,9,39771
test,9033,8,39771
test,9034,11,39771
test,9035,9,39771
test,9036,14,39771
test,9037,13,39771
test,9038,14,39771
test,9039,11,39771
test,9040,8,146855
test,9041,13,146855
test,9042,11,146855
test,9043,12,146855
test,9044,14,146855
test,9045,15,146855
test,9046,14,146855
test,9047,8,146855
test,9048,20,146855
test,9049,15,146855
test,9050,13,146855
test,9051,12,146855
test,9052,13,146855
test,9053,9,146855
test,9054,14,146855
test,9055,8,146855
test,9056,8,146855
test,9057,10,146855
test,9058,8,146855
test,9059,7,146855
test,9060,10,146855
test,9061,19,146855
test,9062,8,146855
test,9063,13,146855
test,9064,16,146855
test,9065,15,146855
test,9066,15,146855
test,9067,12,146855
test,9068,13,146855
test,9069,11,146855
test,9070,13,43995
test,9071,8,43995
test,9072,9,43995
test,9073,9,43995
test,9074,13,43995
test,9075,12,43995
test,9076,7,43995
test,9077,10,43995
test,9078,8,43995
test,9079,12,43995
test,9080,9,43995
test,9081,9,43995
test,9082,8,43995
test,9083,11,43995
test,9084,12,43995
test,9085,16,43995
test,9086,11,43995
test,9087,9,43995
test,9088,8,43995
test,9089,10,43995
test,9090,11,43995
test,9091,8,43995
test,9092,8,43995
test,9093,11,43995
test,9094,10,43995
test,9095,10,43995
test,9096,8,43995
test,9097,11,30407
test,9098,8,30407
test,9099,9,30407
test,9100,22,30407
test,9101,20,30407
test,9102,13,30407
test,9103,13,30407
test,9104,12,30407
test,9105,14,30407
test,9106,10,30407
test,9107,8,30407
test,9108,20,30407
test,9109,15,30407
test,9110,15,30407
test,9111,13,30407
test,9112,19,30407
test,9113,12,30407
test,9114,14,30407
test,9115,21,30407
test,9116,9,30407
test,9117,8,30407
test,9118,9,30407
test,9119,9,30407
test,9120,10,30407
test,9121,9,30407
test,9122,11,30407
test,9123,8,30407
test,9124,7,30407
test,9125,10,30407
test,9126,8,60884
test,9127,8,60884
test,9128,7,60884
test,9129,9,60884
test,9130,9,60884
test,9131,14,60884
test,9132,12,60884
test,9133,8,60884
test,9134,11,60884
test,9135,7,60884
test,9136,8,60884
test,9137,8,60884
test,9138,11,60884
test,9139,8,60884
test,9140,10,60884
test,9141,10,60884
test,9142,12,60884
test,9143,8,60884
test,9144,10,60884
test,9145,15,60884
test,9146,13,60884
test,9147,7,60884
test,9148,6,60884
test,9149,7,60884
test,9150,7,60884
test,9151,12,60884
test,9152,8,60884
test,9153,13,60884
test,9154,12,60884
test,9155,8,60884
test,9156,6,219742
test,9157,13,219742
test,9158,9,219742
test,9159,13,219742
test,9160,12,219742
test,9161,12,219742
test,9162,8,219742
test,9163,15,219742
test,9164,23,219742
test,9165,17,219742
test,9166,17,219742
test,9167,11,219742
test,9168,8,219742
test,9169,8,219742
test,9170,9,219742
test,9171,9,219742
test,9172,12,219742
test,9173,9,219742
test,9174,12,219742
test,9175,7,219742
test,9176,14,219742
test,9177,15,219742
test,9178,9,219742
test,9179,14,219742
test,9180,11,219742
test,9181,8,219742
test,9182,13,219742
test,9183,7,219742
test,9184,12,219742
test,9185,7,147949
test,9186,12,147949
test,9187,12,147949
test,9188,13,147949
test,9189,24,147949
test,9190,10,147949
test,9191,7,147949
test,9192,17,147949
test,9193,14,147949
test,9194,14,147949
test,9195,9,147949
test,9196,13,147949
test,9197,18,147949
test,9198,18,147949
test,9199,16,147949
test,9200,9,147949
test,9201,9,147949
test,9202,11,147949
test,9203,14,147949
test,9204,13,147949
test,9205,8,147949
test,9206,12,147949
test,9207,15,147949
test,9208,14,147949
test,9209,11,147949
test,9210,19,147949
test,9211,10,147949
test,9212,15,147949
test,9213,8,147949
test,9214,17,147949
test,9215,17,53886
test,9216,17,53886
test,9217,14,53886
test,9218,24,53886
test,9219,14,53886
test,9220,18,53886
test,9221,11,53886
test,9222,7,53886
test,9223,20,53886
test,9224,15,53886
test,9225,8,53886
test,9226,15,53886
test,9227,10,53886
test,9228,10,53886
test,9229,15,53886
test,9230,10,53886
test,9231,8,53886
test,9232,11,53886
test,9233,11,53886
test,9234,10,53886
test,9235,18,53886
test,9236,15,53886
test,9237,25,53886
test,9238,11,53886
test,9239,13,53886
test,9240,17,53886
test,9241,14,53886
test,9242,7,53886
test,9243,14,53886
test,9244,8,51036
test,9245,11,51036
test,9246,6,51036
test,9247,7,51036
test,9248,15,51036
test,9249,12,51036
test,9250,11,51036
test,9251,9,51036
test,9252,9,51036
test,9253,10,51036
test,9254,17,51036
test,9255,6,51036
test,9256,15,51036
test,9257,12,51036
test,9258,10,51036
test,9259,10,51036
test,9260,12,51036
test,9261,12,51036
test,9262,8,51036
test,9263,14,51036
test,9264,11,51036
test,9265,8,51036
test,9266,8,51036
test,9267,12,51036
test,9268,8,51036
test,9269,7,51036
test,9270,11,51036
test,9271,5,51036
test,9272,10,51036
test,9273,11,51036
test,9274,16,48668
test,9275,17,48668
test,9276,25,48668
test,9277,18,48668
test,9278,14,48668
test,9279,12,48668
test,9280,14,48668
test,9281,13,48668
test,9282,10,48668
test,9283,10,48668
test,9284,11,48668
test,9285,17,48668
test,9286,11,48668
test,9287,20,48668
test,9288,12,48668
test,9289,13,48668
test,9290,14,48668
test,9291,14,48668
test,9292,13,48668
test,9293,15,48668
test,9294,13,48668
test,9295,16,48668
test,9296,22,48668
test,9297,17,48668
test,9298,24,48668
test,9299,14,48668
test,9300,25,48668
test,9301,18,48668
test,9302,11,48668
test,9303,18,48668
test,9304,13,58096
test,9305,11,58096
test,9306,8,58096
test,9307,10,58096
test,9308,11,58096
test,9309,8,58096
test,9310,8,58096
test,9311,8,58096
test,9312,18,58096
test,9313,9,58096
test,9314,7,58096
test,9315,8,58096
test,9316,12,58096
test,9317,9,58096
test,9318,11,58096
test,9319,6,58096
test,9320,8,58096
test,9321,9,58096
test,9322,10,58096
test,9323,7,58096
test,9324,13,58096
test,9325,13,58096
test,9326,12,58096
test,9327,15,58096
test,9328,7,58096
test,9329,19,58096
test,9330,8,58096
test,9331,9,144703
test,9332,14,144703
test,9333,17,144703
test,9334,10,144703
test,9335,13,144703
test,9336,12,144703
test,9337,7,144703
test,9338,15,144703
test,9339,10,144703
test,9340,16,144703
test,9341,9,144703
test,9342,11,144703
test,9343,15,144703
test,9344,15,144703
test,9345,16,144703
test,9346,12,144703
test,9347,12,144703
test,9348,19,144703
test,9349,11,144703
test,9350,21,144703
test,9351,11,144703
test,9352,8,144703
test,9353,9,144703
test,9354,9,144703
test,9355,7,144703
test,9356,15,144703
test,9357,15,144703
test,9358,14,144703
test,9359,8,144703
test,9360,14,144703
test,9361,11,69516
test,9362,11,69516
test,9363,18,69516
test,9364,13,69516
test,9365,13,69516
test,9366,23,69516
test,9367,15,69516
test,9368,13,69516
test,9369,10,69516
test,9370,10,69516
test,9371,8,69516
test,9372,8,69516
test,9373,11,69516
test,9374,9,69516
test,9375,13,69516
test,9376,13,69516
test,9377,11,69516
test,9378,10,69516
test,9379,19,69516
test,9380,16,69516
test,9381,9,69516
test,9382,15,69516
test,9383,12,69516
test,9384,15,69516
test,9385,19,69516
test,9386,16,69516
test,9387,18,69516
test,9388,14,69516
test,9389,16,69516
test,9390,14,69516
test,9391,13,60429
test,9392,14,60429
test,9393,11,60429
test,9394,14,60429
test,9395,14,60429
test,9396,19,60429
test,9397,18,60429
test,9398,22,60429
test,9399,16,60429
test,9400,8,60429
test,9401,13,60429
test,9402,7,60429
test,9403,9,60429
test,9404,8,60429
test,9405,10,60429
test,9406,16,60429
test,9407,10,60429
test,9408,16,60429
test,9409,10,60429
test,9410,13,60429
test,9411,16,60429
test,9412,12,60429
test,9413,11,60429
test,9414,17,60429
test,9415,20,60429
test,9416,8,60429
test,9417,8,60429
test,9418,13,60429
test,9419,12,60429
test,9420,8,60429
test,9421,7,64217
test,9422,9,64217
test,9423,10,64217
test,9424,7,64217
test,9425,10,64217
test,9426,8,64217
test,9427,6,64217
test,9428,6,64217
test,9429,10,64217
test,9430,10,64217
test,9431,6,64217
test,9432,11,64217
test,9433,8,64217
test,9434,11,64217
test,9435,7,64217
test,9436,12,64217
test,9437,9,64217
test,9438,6,64217
test,9439,10,64217
test,9440,9,64217
test,9441,6,64217
test,9442,12,64217
test,9443,10,64217
test,9444,8,64217
test,9445,8,64217
test,9446,5,64217
test,9447,8,64217
test,9448,10,64217
test,9449,7,64217
test,9450,9,22136
test,9451,13,22136
test,9452,10,22136
test,9453,12,22136
test,9454,8,22136
test,9455,11,22136
test,9456,14,22136
test,9457,9,22136
test,9458,8,22136
test,9459,10,22136
test,9460,7,22136
test,9461,12,22136
test,9462,11,22136
test,9463,19,22136
test,9464,21,22136
test,9465,15,22136
test,9466,9,22136
test,9467,13,22136
test,9468,15,22136
